Azone (Азон. ООО),ул. Прянишникова  д. 23А  стр. 2  оф. 37 Москва Город Москва 127434,Russian Federation,+7 (495) 902-66-36,https://www.azone-it.ru,Kapersky
BC TehnoSoft (ИП Евсюков П.А.),ул. Авиаторов  д. 54 Красноярск Красноярский край 660098,Russian Federation,+7 (391) 280-00-00,www.softer.ru,Kapersky
GM-Soft (ДжиМ-Софт. ООО),ул. Горский мкр  д. 41  оф. 155 Новосибирск Новосибирская область 630032,Russian Federation,+7 (383) 347-36-29,http://www.gm-soft.ru,Kapersky
IBS Platformix (ИБС Платформикс. ООО),ул. Складочная  д. 3  стр. 1 Москва Город Москва 127018,Russian Federation,+7 (495) 967-80-50,http://www.platformix.ru,Kapersky
IDT (АйДиТи. ООО),ул. Плеханова  дом 7  этаж 2  комн. 21 Москва Город Москва 111141,Russian Federation,+7 (495) 139-24-07,http://www.idtsoft.ru,Kapersky
ILANTA (Иларионова А. С.. ИП),ул. Дмитриевская Дамба  7 Краснодар Краснодарский край 350002,Russian Federation,+7 (952) 836-41-41,http://ilantasoft.ru,Kapersky
INFOSECURITY (ИС. ООО),Преображенская пл.  8  этаж 13  помещ.  LVI  комн. 17 Москва Город Москва 107061,Russian Federation,+7 (499) 677-10-00,https://www.in4security.com/,Kapersky
Legal-Soft (Легал-Софт. ООО),Софийская  дом 8  корпус 1 строение 1 помещение 23-Н Офис 670 Санкт-Петербург Город Санкт-Петербург 192236,Russian Federation,+7 (812) 309-28-17,https://www.legal-soft.ru,Kapersky
MasterSoft-IT. LLC (МастерСофт-ИТ. ООО),ул. Монтажников  д. 26/2 Оренбург Оренбургская область 460052,Russian Federation,+73532440550,http://www.mastersoft.ru,Kapersky
MaxSoft (Макссофт-24. ООО),ул. Урицкого  52 Красноярск Красноярский край 660049,Russian Federation,+7 (391) 222-09-37,http://www.maxsoft.ru,Kapersky
QP SOFT (Карветская А. А.. ИП),ул. Волгоградская  д. 29А  оф. 1 Екатеринбург Свердловская область 620146,Russian Federation,+7 (343) 286-29-80,http://www.qpsoft.ru,Kapersky
Softmagazin (Софтмагазин Трейд. ООО),ул. Архитектора Власова  6 Москва Город Москва 117335,Russian Federation,+7 (495) 646-23-12,https://www.softmagazin.ru/laboratoriya-kasperskogo/,Kapersky
Software Inc. Company (СК. ООО),ул. Канунникова  д. 6/1 Волгоград Волгоградская область 400001,Russian Federation,+7 (844) 278-03-99,http://www.softwareinc.ru,Kapersky
Soft-Сервис (СофтСервис. ООО),ул.Академика Киренского  дом 89  оф.3-23 Красноярск Красноярский край 660041,Russian Federation,+7 (391) 293-77-05,http://www.softs24.ru,Kapersky
X-Com (М-Инвест. ООО),ул. Выборгская  д. 22 стр. 3 Москва Город Москва 140002,Russian Federation,+7 (495) 799-96-00,http://www.xcom.ru,Kapersky
Абсолют-Информ. ООО,ул. Рихарда Зорге  д.  15/1  эт. 3 Уфа Республика Башкортостан 450059,Russian Federation,+7 (347) 282-03-42,http://www.abc-inform.com,Kapersky
АйТек (ООО 'Техпоинт'),г. Гатчина улица 7 Армии  дом. 24  пом. 2  офис 2 г.Гатчина Ленинградская область 188300,Russian Federation,+7 (492) 244-44-42,http://www.aitek.ru,Kapersky
АйТи Новация. ООО,Юридический/фактический адрес: 350051  г. Краснодар  ул. Рашпилевская  д. 287  пом. 304 Краснодар Краснодарский край 350051,Russian Federation,+7 9186206089,https://itnovation.pro,Kapersky
АйТи-Проф. ООО,ул. 50 лет ВЛКСМ  д. 51  оф. 324 Тюмень Тюменская область 625026,Russian Federation,+7 (345) 250-03-52,http://www.itprof-tmn.ru,Kapersky
Айтоника. ООО,ул. Бутлерова  д. 17 Москва Город Москва 117342,Russian Federation,+7 (495) 278-07-01,http://www.itonica.ru,Kapersky
Академия информационной безопасности. ООО,ул. Шелковичная  д. 186  оф. 404 Саратов Саратовская область 410071,Russian Federation,+7 (8452) 56-24-15,https://aib.com.ru,Kapersky
Альтер-софт. ООО,ул. Белинского  д.30  пом.1002 Томск Томская область 634029,Russian Federation,+7 (3822) 609-800,http://alter-soft.ru,Kapersky
АНДЭК. АО,улица Юннатов  18  этаж 7  офис 711 Москва Город Москва 127083,Russian Federation,+7 (495) 133-75-51,http://www.andek.ru,Kapersky
АПИ-Сервис. ООО,Нижневолжская наб.  д. 9А Нижний Новгород Нижегородская область 603001,Russian Federation,+7 (831) 461-80-90,http://www.api-service.nnov.ru,Kapersky
АРБИС:Прикладные решения. ООО,Троицкий пр.  д. 52  оф. 202 Архангельск Архангельская область 163069,Russian Federation,+7 (818) 242-02-32,http://www.arbis29.ru,Kapersky
Арсенал Партнер. ООО,ул. Ленина  д. 15 Тюмень Тюменская область 625003,Russian Federation,+7 (345) 279-70-70,http://www.arsplus.ru,Kapersky
АСК Компьютерс. ООО,ул. Некрасовская  д. 88А Владивосток Приморский край 690014,Russian Federation,+7 (914) 790-23-36,http://www.ack.ru,Kapersky
АСП-Центр дистрибьюции (ООО),ул. Щорса  д. 7  оф. 270 Екатеринбург Свердловская область 620142,Russian Federation,+7 (343) 222-12-11,https://esoft24.ru/,Kapersky
Астель. ООО,4-Магистральная ул.  д. 5  стр. 1  помещение VI  комната 8 Москва Город Москва 123007,Russian Federation,+7 (495) 987-44-55,http://www.astel.ru,Kapersky
БалансСофт Проекты. ООО,ул. Льва Толстого  д. 38  оф. 333 Ульяновск Ульяновская область 432017,Russian Federation,+7 (842) 254-15-15,http://www.agros-it.ru,Kapersky
Бизнес решения. ООО,ул. Декабристов  д. 2  оф. 2 Казань Республика Татарстан 420066,Russian Federation,+7 (843) 267-55-84,http://www.neosoft.su,Kapersky
Внедрение. ООО,ул. Синельникова  д. 20  оф. 405 Хабаровск Хабаровский край 680021,Russian Federation,+7 (421) 292-97-07,http://www.planeta-soft.com,Kapersky
Галактика Информационных Технологий. ООО,ул. Советская  д. 69  оф. 410 Ярославль Ярославская область 150003,Russian Federation,+7 (485) 260-73-75,http://www.all-smety.ru/kaspersky,Kapersky
ГК Интеграл Сибирь (Фирма Интеграл Трейдинг. ООО),ул. Маяковского  д. 81 Омск Омская область 644010,Russian Federation,+7 (381) 2207107,http://www.integrals.ru,Kapersky
Группы Компаний CiT (Техно Сервис. ООО),ул. Стачки 1885 года  д. 6 Орехово-Зуево Московская область 142600,Russian Federation,+7 (496) 416-95-54,http://www.citgc.ru,Kapersky
ДАТАСИСТЕМ. ООО,ул. Дорожная  д. 60Б Москва Город Москва 117405,Russian Federation,+7 (800) 775-79-98,https://kaspersky.datasystem.ru,Kapersky
ДИТ КОНСАЛТИНГ. ООО,Удельный пр-т  д. 5А  оф. 514 Санкт-Петербург Город Санкт-Петербург 194017,Russian Federation,+7 (812) 646-47-42,http://www.ditconsulting.ru,Kapersky
ДСЦБИ МАСКОМ. ООО,ул. Яшина  д. 40 Хабаровск Хабаровский край 680038,Russian Federation,+7 (421) 245-46-33,http://www.mascom-dv.ru,Kapersky
И-Джи-Системс. ООО,ул. Воровского  д. 22  п. 26  оф. 306 Нижний Новгород Нижегородская область 603000,Russian Federation,+7 (831) 281-58-18,http://www.eg-systems.ru,Kapersky
Интерсофт Трейд. ООО,ул. им Ленина  д. 65  помещ. 59 Краснодар Краснодарский край 350020,Russian Federation,+7 (861) 212-18-47,https://intersoft-it.ru/,Kapersky
Информационный центр. ООО,ул. Некрасовская  д. 88А Владивосток Приморский край 690014,Russian Federation,+7 (423) 240-48-66,http://www.ic-dv.ru,Kapersky
ИП Маслова Е.В. (IT Guide),Костюкова 36 Б  оф. 133 Белгород Белгородская область 308012,Russian Federation,+7 (4722) 500-727,https://itgcompany.ru/,Kapersky
Киасофт. ООО,ул. Ивана Ярыгина  д. 34 Абакан Республика Хакасия 655017,Russian Federation,+7 (390) 226-66-88,http://abakan.kiasoft.ru,Kapersky
Компания Невский Софт. ООО,пр. Непокоренных  д. 17  кор. 4  лит. В  оф. 419 Санкт-Петербург Город Санкт-Петербург 195220,Russian Federation,+7 (812) 448-43-39,http://www.nevsky-soft.ru,Kapersky
Коралл-Микро (Офисный мир КМ. ООО),пр. Театральный  д. 123 Ростов-на-Дону Ростовская область 344010,Russian Federation,+7 (863) 203-62-30,http://www.korallmicro.ru,Kapersky
Крильон-Сервис. ООО,ул. Амурская  д. 137А Южно-Сахалинск Сахалинская область 693008,Russian Federation,+7 (424) 249-83-97,http://www.kriljonservice.ru,Kapersky
Лаборатория Технологий. ООО,ул. Большая Полянка  д. 2  стр. 2 Москва Город Москва 1119180,Russian Federation,+7 (495) 748-07-77,http://www.soft.su,Kapersky
Ланит. АО,Мурманский пр-д  д. 14  корп. 1 Москва Город Москва 129075,Russian Federation,+7 (495) 967-66-50,http://www.lanit.ru,Kapersky
ЛВКОМ Проект. ООО,ул. Кораблестроителей  д. 30  литера А  офис 235 Н Санкт-Петербург Город Санкт-Петербург 199397,Russian Federation,+7 (812) 640-07-44,http://www.lwcom.ru,Kapersky
Максофт. ООО,ул. Куйбышева  д. 28 Пенза Пензенская область 440052,Russian Federation,+7 (8412) 34-34-34,http://www.maksoft.ru,Kapersky
Мерлион. ООО,бульвар Строителей  дом 4  корпус 1 Красногорск Московская область 143401,Russian Federation,+7 (495) 280-02-30,http://www.tegrus.ru/,Kapersky
Мираинк. ООО,ул. Сутырина  д. 8А  пом. П1  оф. 1 Нижний Новгород Нижегородская область 603040,Russian Federation,+7 (930) 271-00-41,www.mirainc.ru,Kapersky
МК Компани Трейд. ООО,ул. Одесская  д. 75 Оренбург Оренбургская область 460026,Russian Federation,+7 (353) 245-27-77,http://www.mk-company.ru,Kapersky
НормаСофт. ООО,Московское ш.  д. 85  оф. 19 Нижний Новгород Нижегородская область 603079,Russian Federation,+7 (831) 210-01-00,http://www.nrmsoft.ru,Kapersky
Ноутис. Информационные технологии. ООО,ул. Торнева  д. 5А Петрозаводск Республика Карелия 185000,Russian Federation,+7 (814) 259-99-01,http://www.it.notice.ru,Kapersky
Общество с ограниченной ответственностью «Траектория Технологий»,ул. 6-я Радиальная  д. 9  строение 1  этаж 3  помещение IX  комната 1б Москва город Москва 115404,Russian Federation,+7 4992887445,http://www.trctech.ru,Kapersky
ООО "ДИДЖИТАЛ ДИЗАЙН ИТ",наб. реки Смоленки  д. 33  лит. А  пом. 131-Н Санкт-Петербург город Санкт-Петербург 199178,Russian Federation,+7 9052502113,https://digdes.ru/,Kapersky
ООО "Диджитал-Интегратор",ул. Шумакова  д. 37  кв.78 Барнаул Алтайский край 656058,Russian Federation,+7 (385) 539911,https://geekspace.ru/,Kapersky
ООО "МАРК",ул. Полбина  д. 3  стр. 1  мансардный эт.  пом. II  каб. 3 Москва город Москва 109388,Russian Federation,+7 (499)322-09-41,http://mark-ib.ru/,Kapersky
ООО "Оптивера-Центр",Первомайская  д.104  оф.127 Екатеринбург Свердловская область 620049,Russian Federation,89090178800,www.optivera.ru,Kapersky
ООО "Робот икс технолоджи",ул.Больничная  д. 17  оф.2 Калининград Калининградская область 236006,Russian Federation,+7 (401) 299-91-00,http://www.robotx.ru,Kapersky
ООО "СИЭС ИТ",Московский пр-т  д. 158Б  оф. 131 Санкт-Петербург Город Санкт-Петербург 196105,Russian Federation,+7 (812) 331-78-80,http://www.csitltd.ru,Kapersky
ООО "СК-АйТи",ул. Газовиков 65 - 188 Тюмень Тюменская область 625022,Russian Federation,+79224020715,http://www.skit86.ru,Kapersky
ООО "Сорус",пр-кт.Строителей  38-11 Новокузнецк Кемеровская область 654005,Russian Federation,+7 3843609200,https://www.sorus-nk.ru/,Kapersky
ООО «АКС СОФТ ЭНД ХАРДВЭР»,125493  г. Москва  ул. Авангардная  дом 22/32-1-141 Москва Город Москва 125493,Russian Federation,+7 (499) 390-78-26,https://www.axsoftware.ru,Kapersky
ООО «Бизнес Стандарт»,Воронежская область  г. Воронеж  ул. 9 января  дом 68Б  офис 602 Воронеж Воронежская область 394006,Russian Federation,+79304075866,http://bstand.art,Kapersky
ООО «ДиЭй Трейд»,ул. Фрунзе 80  офис 828 Омск Омская область 644007,Russian Federation,+73812661112,https://dagc.ru/main-catalog/zashhita-ot-virusov/kaspersky,Kapersky
ООО «КВАРТОН-К,Ямашева пр.  49А  офис 204 Казань Республика Татарстан 420124,Russian Federation,+7 (835) 222-55-77,квартон.рф,Kapersky
ООО «ТРЭЙСТЕХ»,вн.тер.г. муниципальный округ Донской  Варшавское ш.  д. 1А  помещ. 2/3 Москва город Москва 117105,Russian Federation,+7 4951777257,http://tracetech.ru,Kapersky
ООО 'Анлим-ИТ',г. Тюмень  ул. Пермякова  д. 1  стр. 5  "Нобель Парк"  оф. 1401 Тюмень Тюменская область 625013,Russian Federation,+7 (345) 258-58-37,https://unlim.group/,Kapersky
ООО 'Ин-форма',Мишина ул.  дом 56  стр. 2  этаж 6  офис 608 Москва город Москва 127083,Russian Federation,+7 (495) 003-29-31,in-forma.ru,Kapersky
Полапа А. Н.. ИП,ул. Самокиша  д. 18  оф. 103 Симферополь Республика Крым 295000,Russian Federation,+7 (978) 216-46-85,http://www.kaspersky.av82.ru,Kapersky
Портал-Юг (Прима АйТи. ООО),ул. Коммунаров  д. 268  офис 701 Краснодар Краснодарский край 350020,Russian Federation,+7 (861) 205-80-80,http://www.portal-yug.ru,Kapersky
Программ инжиниринг. ООО,Космодамианская наб.  д. 4/22  корп. А пом.I ком.6 Москва Город Москва 115035,Russian Federation,+7 (499) 700-10-47,https://pgram.ru,Kapersky
Радиус (Оргстайл. ООО),308000  Белгород  пр. Славы  44а  оф. 26 Белгород Белгородская область 308000,Russian Federation,+7 (4722) 33-67-99,http://www.radiuscompany.ru,Kapersky
Региональные Системы Комплексной Безопасности. ООО,ул. Советская  д. 36  оф. 403 Липецк Липецкая область 398001,Russian Federation,+7 (474) 228-66-77,http://www.rskb48.ru,Kapersky
Рик-ком. ООО,ул. Торцева  д. 28а Северодвинск Архангельская область 164501,Russian Federation,+7 (818) 456-99-06,http://www.rikkom.ru,Kapersky
РУССКИЕ ПРОГРАММЫ. ООО,Дмитровское ш.  д. 157  к. 7 Москва Город Москва 127411,Russian Federation,+7 (495) 799-65-54,http://www.ruprogram.ru,Kapersky
Синто. ООО,Московский пр-т  д. 12 Ярославль Ярославская область 150001,Russian Federation,+7 (485) 226-10-00,http://www.sinto.pro,Kapersky
Си-Эн-Эс. ООО,Огородный пр-д  д. 5  стр. 2 Москва Город Москва 127254,Russian Federation,+7 (495) 9559096,http://www.cns-corp.ru,Kapersky
Сонет НН. ООО,ул. Окский съезд  д. 2 Нижний Новгород Нижегородская область 603022,Russian Federation,+7 (831) 278-06-68,http://www.sonetnn.ru,Kapersky
Софт менеджмент. ООО,ул. Стахановцев  д. 14  корп. 1  оф. 606 Санкт-Петербург Город Санкт-Петербург 195196,Russian Federation,+7 (812) 363-06-36,http://www.softmanagement.ru,Kapersky
СОФТ-Консалт. ООО,ул. Островского  д. 65  оф. 204 Пермь Пермский край 614007,Russian Federation,+7 (342) 238-52-00,http://www.ivs-corp.ru,Kapersky
СОФТМОЛЛ. ООО,ул. Достоевского  д. 58  оф. 404 Новосибирск Новосибирская область 630005,Russian Federation,+7 (923) 735-75-01,http://www.softmall.ru,Kapersky
СофтЭксперт (Офисные Системы. ООО),ул. Болдина  д. 41А  пом. 47 Тула Тульская область 300013,Russian Federation,+7 (487) 270-02-70,http://www.sfx-tula.ru,Kapersky
СТОЖАРЫ. ООО,ул. Батарейная  д. 26/4 Благовещенск Амурская область 675006,Russian Federation,+7 (416) 253-80-78,http://www.stogary.ru,Kapersky
Т1 Интеграция,Ул.Юности  д.13а  оф.28 Москва Город Москва 111395,Russian Federation,+7 (495) 648-08-08,www.t1-integration.ru,Kapersky
ТАЛМЕР. ООО,Бульвар Осениий  д. 23  эт.2  пом.№1  ком.33 Москва Город Москва 121609,Russian Federation,+7 (499) 750-06-60,http://www.talmer.ru,Kapersky
Тетроникс (Тетроникс-ВТ. ООО),пр-т Космонавтов  д. 56 Екатеринбург Свердловская область 620091,Russian Federation,+7 (343) 216-21-00,http://www.tetroniks.ru,Kapersky
ТСО. ООО,Научный пр-д  д. 17 Москва Город Москва 117246,Russian Federation,+7 (495) 137-55-57,http://www.tcio.ru,Kapersky
УЦСБ (Уральский центр систем безопасности. ООО),ул. Ткачей  д. 6 Екатеринбург Свердловская область 620100,Russian Federation,+7 (343) 379-98-34,http://www.ussc.ru,Kapersky
Фирма Антарес. ООО,ул. Димитрова  д. 25А Курск Курская область 305000,Russian Federation,+7 (471) 270-35-65,http://www.antaresnet.ru,Kapersky
ЮгКомСофт. ООО,ул. Мира  д. 455А  оф. 10 Ставрополь Ставропольский край 355029,Russian Federation,+7 (919) 741-59-10,http://www.ugcomsoft.ru,Kapersky
ЮНИКС-ИТ. ООО,пр. Тореза  д. 98  корп. 1  оф. 319 Санкт-Петербург Город Санкт-Петербург 194017,Russian Federation,+7 (812) 570-07-77,http://www.юникс-ит.рф,Kapersky
1С-Архитектор бизнеса (1АБ Учебный центр. ООО),2-ой Кожевнический пер.  д. 12  стр. 2  4 подъезд Москва Город Москва 115114,Russian Federation,+7 (495) 660-18-12,http://www.1ab.ru,Kapersky
Aditum-Soft (Адитум-Софт. ООО),ул. Тимирязева  д. 24А  оф. 1200 Пермь Пермский край 614007,Russian Federation,+7 (342) 238-53-09,http://www.aditum-soft.ru,Kapersky
ALFA technologies (АЛЬФА. ООО),ул. Лермонтова  д. 300  эт. 6 Ставрополь Ставропольский край 355000,Russian Federation,+7 (865) 241-72-66,http://www.alfa-tex.com,Kapersky
Birsec (Бирсек. ООО),ул. Коммунистическая  д. 4Б  офис 313 Смоленск Смоленская область 214000,Russian Federation,+7 (481) 270-01-01,http://www.birsec.ru,Kapersky
Chisloff (Числофф. ООО),ул. Владимира Невского  д. 48  с. 2 Воронеж Воронежская область 394005,Russian Federation,+7 (473) 273-20-50,http://www.chisloff.com,Kapersky
Digital Technology (Цифровые технологии. ООО),ул. Сурикова  д. 10А Владимир Владимирская область 600017,Russian Federation,+7 (492) 252-64-52,http://www.dtvladimir.ru,Kapersky
ExeSystems (Экзе Системс. ООО),город Москва  Волоколамское шоссе  дом 1 строение 1  э/пом/к/оф 8/IX/52/35 Москва город Москва 125080,Russian Federation,+7 4953695857,https://exesystems.ru/,Kapersky
F5IT (Эф5 сервис. ООО),ул. Орджоникидзе  д. 37/  оф. 313 Новосибирск Новосибирская область 630099,Russian Federation,+7 (383) 383 2 555,http://www.f5com.ru,Kapersky
GS Group (Системная интеграция. ООО),проспект Победы 102 Южно-Сахалинск Сахалинская область 693008,Russian Federation,+7 (424) 222-74-07,http://www.gsgroup.su,Kapersky
Infotex (ИТС-Софт. ООО),ул. Костюкова  д. 36Г Белгород Белгородская область 308012,Russian Federation,+7 (472) 258-60-60,http://www.infotex.ru,Kapersky
IQ Support (Ай Кью Суппорт. ООО),Бережковская наб.  16к2 Москва Город Москва 109125,Russian Federation,+7 (499) 840-07-67,http://www.iqsupport.ru,Kapersky
MSSOFT.RU (1С-Мссофт.ру. ООО),Заозёрная ул  дом № 8  корпус 2  лит А  пом. 1Н  оф.15 Санкт-Петербург Город Санкт-Петербург 196084,Russian Federation,+7 (812) 385-22-22,http://www.mssoft.ru,Kapersky
NetSecret (Защита сетей. ООО),ул. Новорязанская  д. 38  ПДВ  пом. II  ком. 1  офис 6 Москва Город Москва 105066,Russian Federation,+7 (495) 984-55-79,http://www.netsecret.su,Kapersky
PRIME (ПРАЙМ. ООО),ул. Скляренко  д. 26  оф. 1308 Самара Самарская область 443086,Russian Federation,+7 (846) 221-78-48,http://www.prime-samara.ru,Kapersky
Sobiz (СофтБиз. ООО),ул. Ладо Кецховели  д. 22А  оф. 615 Красноярск Красноярский край 660001,Russian Federation,+7 (391) 205-02-70,http://www.sobiz24.ru,Kapersky
SoftMap,ул. Наро-Фоминская  д. 17 Москва город Москва 119619,Russian Federation,+7 (495) 627-69-00,https://softmap.ru,Kapersky
TS Solution,Медиков пр-кт  дом № 3  литера А  помещение 1-Н  офис 227 Санкт-Петербург город Санкт-Петербург 197022,Russian Federation,+7 (812) 407-26-91,https://tssolution.ru/,Kapersky
АБВ Групп. ООО,Шамиля Усманова  д. 28А   Офис 113 Казань Республика Татарстан 420095,Russian Federation,+7 (843) 240-71-31,http://www.abvsoft.ru,Kapersky
Аверс Групп. ООО,ул. Кожевенная  д. 54  корп. 1  оф. 6 Краснодар Краснодарский край 350004,Russian Federation,+7 (861) 201-14-14,http://www.avers-it.com,Kapersky
Ави-Центр (Ту Би Софт. ООО),ул. Севастопольская  д. 14  оф. 411 Симферополь Республика Крым 295011,Russian Federation,+7 (365) 278-81-08,http://www.avicentr.ru,Kapersky
АВТОГРАФ. ООО,ул. Красноармейская  д. 97А Йошкар-Ола Республика Марий Эл 424000,Russian Federation,+7 (836) 264-43-00,http://www.autograph.com.ru,Kapersky
АДМ-групп. ООО,Садовая  292  оф. 517 Самара Самарская область 443001,Russian Federation,+7 (846) 972-89-10,http://www.adm-gr.com,Kapersky
АйТи Компани. ООО,пр. Карла Маркса  д. 30/152 Самара Самарская область 443013,Russian Federation,+7 (846) 215-02-01,http://www.company-samara.ru,Kapersky
АйТи Миракл. ООО,пр. Ленина  90А  офис 1 Маркс Саратовская область 413090,Russian Federation,+7 (967) 808-72-88,http://www.rss164.ru,Kapersky
АйТи Сочи. ООО,ул. Московская  19 Сочи Краснодарский край 354000,Russian Federation,+7 (862) 264-13-39,http://www.it-sochi.ru,Kapersky
АйЭмТи. ООО, Москва Московская область ,Russian Federation,,www.clouddc.ru,Kapersky
Аксиома. ООО,ул. Чиряева  д. 1  оф. 19 Якутск Республика Саха (Якутия) 677000,Russian Federation,+7 (4112) 408-000,http://www.a-ykt.ru,Kapersky
АЛВ Груп. ООО,пр-т Вернадского  д. 89  корп. 1 Москва Город Москва 119526,Russian Federation,+7 (495) 788-74-14,http://www.allware.ru,Kapersky
Альба-Софт. ООО,ул. Криворожская  д. 6А  стр.2  офис 305 Москва Город Москва 117638,Russian Federation,+7 (499) 213-02-00,http://www.alba-soft.ru,Kapersky
АНИТ,Волочаевская  107  оффис 1 Хабаровск Хабаровский край 680020,Russian Federation,+7 4212799000,https://799000.ru/,Kapersky
АНТЕ. ООО,ул. Красный Путь  д. 109 Омск Омская область 644033,Russian Federation,+7 (381) 221-59-80,http://www.ante55.ru,Kapersky
Антивирусная компания Черноземье. ООО,ул. Папина  д. 2 Липецк Липецкая область 398024,Russian Federation,+7 (474) 222-08-50,http://avclic.ru,Kapersky
Антивирусные решения в Саратове (Васильева А. Л.. ИП),ул. Барнаульская  д. 2Б Саратов Саратовская область 410015,Russian Federation,+7 (845) 244-86-30,http://www.av64.ru,Kapersky
Антур (ИП Юрьева),улица Горловская  д. 12 Нижний Новгород Нижегородская область 603146,Russian Federation,+7 (831) 278-65-94,http://www.antur.nnov.ru,Kapersky
Апгрейд. ООО,ул. Театральная  д. 6А Калуга Калужская область 248000,Russian Federation,+7 (484) 275-87-59,http://www.upgradecenter.ru,Kapersky
Архитект Дизайн (Джазл. ООО),Дмитровское ш.  д. 60А  БЦ Лихоборский  оф. 325/2 Москва Город Москва 127474,Russian Federation,+7 (495) 724-05-40,https://www.architect-design.ru/kaspersky/,Kapersky
АСС АйТи. ООО,ул. Дорожная  д. 60Б  оф. 504 505 Москва Город Москва 117405,Russian Federation,+7 (499) 754-80-88,http://www.acc-it.ru,Kapersky
Атри-Групп. ООО,ул. Угличская  домовл. 12  кор. 1 Москва Город Москва 127572,Russian Federation,+7 (495) 988-06-61,http://www.impuls-it.ru,Kapersky
Белрус. ООО,пр-т 20-Летия Октября  д. 117А Ростов-на-Дону Ростовская область 344020,Russian Federation,+7 (863) 294-44-37,http://www.belrus.biz,Kapersky
БИНОМ. ООО,ул им 40-летия Победы  дом 60  каб. 5 Краснодар Краснодарский край 350072,Russian Federation,+7 9186665588,https://www.binom-it.ru,Kapersky
БСФ. ООО,пр.Калинина  дом 9А  оф. 8 Тверь Тверская область 170001,Russian Federation,+7 (482) 235-86-20,http://www.bsf01.ru,Kapersky
Ветрерия проект. ООО,ул. Флотская  дом 15  корп. 1  офис 14  2 этаж Москва Город Москва 125413,Russian Federation,+7 (495) 151-02-15,http://www.qp-soft.ru,Kapersky
ГК Компьютеры и сети. ООО,ул. Залесского  5/1 Новосибирск Новосибирская область 630075,Russian Federation,+7 (383) 236-12-34,http://www.c-lan.ru,Kapersky
ГЛОБОСОФТ. ООО,ул. Ленина  д. 394  оф. 16 Ставрополь Ставропольский край 355029,Russian Federation,+7 (865) 236-04-63,http://www.globonet26.ru,Kapersky
Грань Безопасности. ООО,ул. Кочетова  д. 35  оф. 407 Кызыл Республика Тыва 667000,Russian Federation,+7 (39422) 3-77-55,http://www.prizma-s.ru,Kapersky
ГРУППА КОМПАНИЙ 'ЗЕМЛЯ-СЕРВИС'. ООО,ул. Кирова  д. 21А  оф. 51 Калуга Калужская область 248001,Russian Federation,+7 (800) 550-37-38,http://www.zemser.ru,Kapersky
Дайвер. ООО,ул. 40 лет Победы  д. 29В Челябинск Челябинская область 454001,Russian Federation,+7 (351) 729-97-17,http://www.74diver.ru,Kapersky
ДОКТОР КОМПЬЮТЕРС. ООО,ул. Горшина  д. 10 Химки Московская область 141407,Russian Federation,+7 (499) 703-23-16,http://www.avdoctor.ru,Kapersky
Зеон. ООО,ул. Партизанская  д. 65  оф. 1 Иркутск Иркутская область 664045,Russian Federation,+7 (395) 220-48-10,http://www.zeongroup.ru,Kapersky
Игрем. ООО,ул. Гагарина  д. 48 Томск Томская область 634050,Russian Federation,+7 (382) 249-94-99,http://www.igrem.ru,Kapersky
Инженерный центр систем безопасности. ООО,ул. Пушкина  д. 120  оф. 4 Уфа Республика Башкортостан 450057,Russian Federation,+7 (347) 246-07-64,http://www.ecssec.ru,Kapersky
Интант. ООО,ул. Вершинина  д. 43В Томск Томская область 634034,Russian Federation,+7 (3822) 56-00-56,http://www.intant.ru,Kapersky
Интелком. ООО,пр-т Ленина  д. 77  оф. 501 Тула Тульская область 300012,Russian Federation,+7 (487) 270-41-71,http://www.rosintelcom.ru,Kapersky
Интеллект КС. ООО,156013  г. Кострома  ул. Калиновская  д. 40  офис № 13 Кострома Костромская область 156013,Russian Federation,+7 (494) 245-75-11,http://www.i-cs.ru,Kapersky
Инфолайн. ООО,ул. Шотмана  д. 56 Петрозаводск Республика Карелия 185001,Russian Federation,+7 (814) 270-20-20,http://www.infoline-rk.ru,Kapersky
Информ Баланс. ООО,Каменный пер.  д.2А Выборг Ленинградская область 188800,Russian Federation,+7 (813) 783-23-26,http://www.informbalans.ru,Kapersky
Информзащита-Софт. ООО,ул. Энгельса  д. 23  оф. 323 Смоленск Смоленская область 214014,Russian Federation,+74812358129,http://www.ibsmol.ru,Kapersky
ИП Лынько В.А. (Верное решение),Московское ш.  д. 55  оф. 608 Самара Самарская область 443080,Russian Federation,+7 (906)129-78-10,http://www.4resolve.pro,Kapersky
ИП Полоса Д.А. ( ЦЕНТР ЗАЩИТЫ ИНФОРМАЦИИ ),Некрасовский пер.  д. 38  - 8 Сызрань Самарская область 446026,Russian Federation,+7 (902) 322-16-97,http://www.czi63.ru,Kapersky
ИТ Консалтинг. ООО,ул. Камчатовская  д. 18  оф. 5 Пермь Пермский край 614016,Russian Federation,+7 (342) 270-07-78,http://www.itk59.ru,Kapersky
Ифрит. ООО,Щелковское ш.  д. 5  стр. 1  оф. 724 Москва Город Москва 105122,Russian Federation,+7 (499) 110-01-22,https://ifreet.ru/,Kapersky
КИТ. ООО,ул. Приозерная  д. 2  помещ. 1068 Краснодар Краснодарский край 350080,Russian Federation,+7 (861) 292-02-12,http://kit23.ru/,Kapersky
